14.59164864,18.59544853,13.87937681,6995.330244,9879.759829,14738.31725,31.76167902,5.352807784,19.04356359,9416.496243,10132.51324,12149.82224,2
12.23422599,10.92514762,14.88945532,11669.87532,5802.253582,21685.04119,62.90246947,9.266064393,44.91039445,10195.2435,6402.207419,23293.25318,3
16.91090444,13.64657003,17.20284609,5943.025738,7438.900426,22449.33915,17.09209323,3.421492574,13.2995709,10396.75417,5916.822016,21690.83953,3
21.9685053,14.87140962,20.1950885,10215.21264,1939.135522,13661.21817,31.95410106,7.58787281,30.94258054,16712.76036,1695.92917,8090.384007,5
7.04697706,13.32450279,11.97740733,12209.22989,8226.652525,21295.97116,14.76750212,4.593011563,9.271393216,10877.44048,8947.808594,23386.33418,3
17.71135345,9.092560256,18.85384792,8983.358175,3053.141482,3461.990118,17.13877542,7.835914926,21.39112539,13569.56559,4453.161493,2231.475353,4
31.21948667,29.3549431,14.37398915,6043.946415,8495.823167,13117.00559,75.36768534,4.568404247,51.06340127,9062.264521,10150.44438,11809.41439,2
15.41420705,10.66565376,23.34834013,8238.071501,3632.145971,2809.02338,53.71608953,23.04857579,12.24498904,14473.82993,3796.434417,2381.30641,2
12.23243616,4.979718103,19.83508786,6025.220335,1717.624724,1015.454769,18.61159743,3.261391178,14.3980463,12386.91288,1637.848064,4802.778244,2
12.04597928,9.764835734,19.26214923,12746.62328,1163.673043,14881.45113,21.30559902,11.27879042,24.84690715,19664.46242,2567.22118,21358.19721,1.5
17.3193041,7.888189026,19.14012284,8235.84491,2235.087574,4285.114288,7.487871325,4.476754075,8.717754011,11387.51665,2119.10902,2980.747461,2
14.36166428,9.101946841,16.49724428,5320.606023,3409.487933,1949.581861,33.37305876,11.28482342,10.05904057,13777.65326,2191.246495,4742.504835,2
18.49682662,11.33029885,19.12036524,11945.94023,1230.91054,2204.044342,26.92117304,13.77478723,32.01453597,18061.12802,1237.632707,9653.476715,1.5
14.19511738,13.32567585,22.25284569,13640.67474,5785.675615,6355.506182,11.13175875,6.702528157,8.378786977,21341.2042,7025.980785,15732.56278,3.5
14.50359748,10.45605767,21.4390554,11936.19674,2709.303349,3793.583393,21.30502805,4.924895043,22.02309398,16919.63585,4428.1023,12635.94985,1.5
15.30592694,14.87001136,16.31132517,13319.39828,8174.198896,8039.447069,21.13315588,3.894791082,17.98730415,20800.82226,7068.425372,17082.28993,3.5
30.01581869,5.952051422,19.92955921,10160.95614,1177.188218,12316.3743,14.58215512,8.61645886,34.03293223,17048.58848,1232.711598,19773.33355,1
22.08731906,23.25670628,11.85786382,1863.98343,3952.618442,20747.03503,45.02029161,18.18137256,36.14588837,3135.84435,4797.672279,19188.39383,3
16.25301714,21.20361023,12.56404413,2564.088643,1416.717991,18995.73207,15.96782505,10.87952828,20.46548744,1687.576083,552.9199094,17176.11265,4
15.98905778,13.70033207,10.37375613,1442.124844,1422.222361,16184.67236,9.892619889,7.120600884,13.13092409,4404.714562,1835.804552,16838.82046,4
44.13816699,12.79235755,21.05704659,2528.430782,1743.071347,19609.65896,23.04028836,6.228004324,8.540529154,3001.675844,2740.21136,22685.24289,3
15.33660927,13.97134306,11.39092005,4666.98648,7299.257291,2925.786495,13.89426334,5.028004697,11.18576585,11915.22469,3843.23094,1017.510176,4
36.98695938,15.03330912,20.54498045,5120.395392,1754.269123,9870.973587,21.38246154,6.692600984,15.27470892,10313.1575,4639.698684,12409.56163,4
23.13298933,5.204850837,11.45291046,5687.997073,6794.54666,8715.655565,4.461391474,3.270083824,12.11592261,10616.60118,7419.849075,9397.500277,4
34.06147504,12.05385899,24.6634197,4987.766892,3113.589842,2843.235254,9.037749787,1.674687287,18.03379397,11816.46837,2104.664586,1120.25094,4
20.1096974,10.33429586,21.51768899,9274.369717,360.6626838,14482.70655,19.18318936,8.450169897,13.31084586,10489.54213,490.3872758,13313.28368,8
17.6637908,16.09901348,15.10249769,8070.792347,1859.551907,14757.3781,25.92804465,11.17698415,39.05802483,9938.601051,1872.46342,13099.08009,7
17.10508717,13.93548312,16.81573735,8558.150202,1759.358704,15061.72681,19.63070908,4.034129621,16.77596568,10183.09493,2097.50618,12680.83763,7
31.37837659,25.63640022,13.02949718,9550.454885,1182.044208,12735.03351,25.32835178,16.14179171,14.92718795,11321.79525,766.7939961,13328.37176,8
22.28167107,13.70066382,20.66910643,8135.113895,1069.130376,2194.803715,14.52975581,7.301091777,30.22088361,10594.25829,1863.840595,2829.618454,1
13.99922305,5.280514463,10.9041379,1943.490729,8440.677835,31401.26777,21.89040653,5.587914515,21.88872131,3760.042517,9148.321299,28664.96301,7
9.873511583,12.68161501,7.437248841,1538.433075,2809.140869,17829.49424,16.49416113,8.409617521,18.52161815,5601.733832,2223.679978,14435.27722,7
39.59918707,10.0045617,13.65989278,9078.308791,3474.296659,2447.455168,17.20429505,8.220850715,17.03235246,12675.16444,3264.29002,2154.626608,5.5
17.65079612,7.152900442,17.3626686,1032.527208,6627.199269,35166.96167,13.79153371,5.777324101,11.65280968,4021.745168,7681.614965,33046.89574,8.5
20.26376897,20.83297579,8.385827112,2768.439472,1830.585286,18750.84877,6.418005848,7.228510004,12.22844933,7112.605762,3525.588542,17873.55423,7
25.33647441,15.48168561,23.71378289,8519.35941,2068.922043,3424.608946,23.98091243,13.3602142,19.44818409,12445.83286,3542.910442,3831.449986,5.5
12.77559155,8.855758815,19.9059319,825.6699741,7342.338227,36488.41572,24.78507257,7.405733848,8.986531989,2861.520923,7664.228957,30614.47859,8.5
16.1250163,10.83613083,9.998300092,5427.557081,1935.484096,18081.44426,21.02112712,9.479882379,20.05305199,7405.030953,4026.874244,20078.63355,7
19.80522548,12.7577105,18.76378627,5569.682926,1067.171499,3020.141363,14.8987272,5.588480405,14.80813771,9657.702524,1402.762577,2520.767212,1
12.02132522,6.169321388,9.319234052,1513.31602,6685.943805,28161.62491,8.111404054,3.073334424,8.860367347,4203.754011,7817.199436,27690.68623,7
18.42692599,15.04327035,11.09944952,2774.506733,3612.342931,16786.42535,21.61556777,3.3249763,16.82102546,6428.475587,4209.83357,17269.64784,7
16.2026492,20.01580317,10.75606536,14655.42623,1356.929734,3258.138895,6.413943339,7.036569611,7.102806349,17960.20401,1090.940893,1013.542175,1
25.63505284,18.31782696,14.18417872,15325.60581,1063.180029,7571.31505,3.218113443,3.856939106,16.86588939,17295.11727,573.3381361,3320.384026,1.5
27.61513336,27.67983498,25.05207714,14487.05572,866.3403094,7411.195993,9.475127355,8.118246731,23.00415849,16778.52182,887.0092332,1677.030563,1.5
20.72277921,19.19923093,10.71057055,14868.83649,1330.366045,2095.972538,5.439587533,7.242907662,16.23033172,17609.25458,1564.144075,961.3645077,1
